Time,Qboi_S.y,MeaData.y[1],T_exh_S.y,MeaData.y[3],boi.VLiq,boi.V,mFueFlo_S.y,MeaData.y[2],T_Ste_S.y,MeaData.y[4],boi.furHeaBal.eta_boi,boi.furHeaBal.per_exh
9078088,4469782,4538118.5,492.1727,494.7708,8.951301,50,0.10866015,0.11095944,448.42368,452.4,0.83671427,0.05370222
9078300,4503354.5,4574234,492.16138,494.7,8.950025,50,0.10952527,0.11095,448.42642,452.4,0.83671004,0.053706482
9078300,4503354.5,4574234,492.16138,494.7,8.950025,50,0.10952527,0.11095,448.42642,452.4,0.83671004,0.053706482
9078950,4515601.5,4587379.5,492.1305,494.9888,8.9342375,50,0.10983985,0.11092834,448.42844,452.6888,0.83671606,0.05370047
9079200,4520330.5,4592441,492.143,495.1,8.925378,50,0.10996097,0.11092,448.429,452.8,0.83672094,0.05369555
9079200,4520330.5,4592441,492.143,495.1,8.925378,50,0.10996097,0.11092,448.429,452.8,0.83672094,0.05369555
9079812,4387665,4449846.5,492.0651,494.284,8.897167,50,0.10654522,0.1054324,448.41968,452.732,0.8367157,0.053700823
9080100,4325220,4382743,492.04993,493.9,8.880485,50,0.1049378,0.10285,448.41492,452.7,0.8367101,0.053706404
9080100,4325220,4382743,492.04993,493.9,8.880485,50,0.1049378,0.10285,448.41492,452.7,0.8367101,0.053706404
9080674,3981902,4013764,491.7724,491.2842,8.8671,50,0.09610393,0.09693574,448.3918,452.4448,0.8366446,0.053771913
9081000,3787075.8,3804406,491.63535,489.8,8.879502,50,0.09109161,0.09358,448.37878,452.3,0.83659464,0.053821873
9081000,3787075.8,3804406,491.63535,489.8,8.879502,50,0.09109161,0.09358,448.37878,452.3,0.83659464,0.053821873
9081536,3707883.5,3719409.8,491.65652,487.9524,8.911073,50,0.08905662,0.09155956,448.3716,452.2404,0.8365502,0.053866304
9081900,3654264.5,3661795,491.61215,486.7,8.931412,50,0.087677196,0.09019,448.36816,452.2,0.836534,0.053882483
9081900,3654264.5,3661795,491.61215,486.7,8.931412,50,0.087677196,0.09019,448.36816,452.2,0.836534,0.053882483
9082399,3639110,3645607.8,491.58936,486.3122,8.961142,50,0.087289594,0.09016784,448.36655,452.3108,0.8365077,0.053908825
9082800,3626899.8,3632576,491.528,486,8.988972,50,0.08697755,0.09015,448.36563,452.4,0.8364838,0.05393273
9082800,3626899.8,3632576,491.528,486,8.988972,50,0.08697755,0.09015,448.36563,452.4,0.8364838,0.05393273
9083261,3732436.5,3746191.2,491.58096,485.8464,9.007852,50,0.08969742,0.09013464,448.37244,452.4512,0.83647174,0.05394478
9083700,3833067,3854481,491.57324,485.7,8.997192,50,0.0922898,0.09012,448.38058,452.5,0.8364703,0.053946216
9083700,3833067,3854481,491.57324,485.7,8.997192,50,0.0922898,0.09012,448.38058,452.5,0.8364703,0.053946216
9084123,3765335.8,3781785.2,491.36172,485.653,8.982842,50,0.090549156,0.0901153,448.37756,452.547,0.83643216,0.05398433
9084600,3688845,3699809,491.17917,485.6,8.990407,50,0.08858631,0.09011,448.372,452.6,0.8363599,0.0540566
9084600,3688845,3699809,491.17917,485.6,8.990407,50,0.08858631,0.09011,448.372,452.6,0.8363599,0.0540566
9084985,3687193.2,3698103.8,491.1381,485.5144,9.006224,50,0.08854686,0.09011428,448.37103,452.5144,0.8363306,0.054085903
9085500,3685124.5,3695825,491.1179,485.4,9.025146,50,0.08849414,0.09012,448.3708,452.4,0.8363252,0.054091293
9085500,3685124.5,3695825,491.1179,485.4,9.025146,50,0.08849414,0.09012,448.3708,452.4,0.8363252,0.054091293
9085847,3687431.2,3698358,491.1138,485.3228,9.036136,50,0.08855397,0.09011228,448.37088,452.4,0.83632135,0.05409514
9086400,3691082.2,3702387,491.0878,485.2,9.049825,50,0.08864915,0.0901,448.3712,452.4,0.8363109,0.054105572
9086400,3691082.2,3702387,491.0878,485.2,9.049825,50,0.08864915,0.0901,448.3712,452.4,0.8363109,0.054105572
9086710,3695711,3707398,491.07968,485.1312,9.05623,50,0.088768765,0.09014472,448.37143,452.4,0.8363075,0.05410896
9087300,3704560,3716954,491.07596,485,9.068912,50,0.08899687,0.09023,448.37195,452.4,0.8363066,0.054109953
9087300,3704560,3716954,491.07596,485,9.068912,50,0.08899687,0.09023,448.37195,452.4,0.8363066,0.054109953
9087572,3701653.2,3713799.5,491.06305,484.9698,9.075457,50,0.088922225,0.09017866,448.37186,452.3396,0.83630425,0.05411227
9088200,3694909.5,3706509,491.03455,484.9,9.095033,50,0.0887497,0.09006,448.3713,452.2,0.83629274,0.05412377
9088200,3694909.5,3706509,491.03455,484.9,9.095033,50,0.0887497,0.09006,448.3713,452.2,0.83629274,0.05412377
9088434,3692818.8,3704292.8,491.02313,484.926,9.103296,50,0.08869632,0.0900756,448.3712,452.252,0.83628803,0.05412845
9089100,3686868,3697985,490.98856,485,9.124611,50,0.08854441,0.09012,448.3709,452.4,0.8362746,0.05414187
9089100,3686868,3697985,490.98856,485,9.124611,50,0.08854441,0.09012,448.3709,452.4,0.8362746,0.05414187
9089296,3689054.5,3700363.8,490.9867,485,9.130435,50,0.08860104,0.0901309,448.37097,452.3782,0.83627194,0.054144558
9090000,3696930.2,3708897,490.98074,485,9.152322,50,0.08880416,0.09017,448.37137,452.3,0.8362702,0.054146312
9090000,3696930.2,3708897,490.98074,485,9.152322,50,0.08880416,0.09017,448.37137,452.3,0.8362702,0.054146312
9090158,3693750.2,3705458.2,490.9699,484.9648,9.157328,50,0.08872232,0.0901612,448.3713,452.3176,0.8362693,0.054147206
9090900,3678826.2,3689359,490.93732,484.8,9.177574,50,0.08833913,0.09012,448.37048,452.4,0.8362564,0.05416011
9090900,3678826.2,3689359,490.93732,484.8,9.177574,50,0.08833913,0.09012,448.37048,452.4,0.8362564,0.05416011
9091021,3676622.2,3687009.5,490.93314,484.8268,9.180653,50,0.08828243,0.09011598,448.37033,452.4134,0.8362555,0.05416099
9091800,3662498.5,3671826,490.9867,485,9.212779,50,0.087915994,0.09009,448.36926,452.5,0.83627945,0.05413707
9091800,3662498.5,3671826,490.9867,485,9.212779,50,0.087915994,0.09009,448.36926,452.5,0.83627945,0.05413707
9091883,3668148.2,3677886.5,491.0123,485.0092,9.217213,50,0.0880613,0.0900992,448.36932,452.4908,0.836282,0.054134507
9092700,3723775.8,3737701,491.01535,485.1,9.246205,50,0.08949542,0.09019,448.373,452.4,0.8362744,0.054142103
9092700,3723775.8,3737701,491.01535,485.1,9.246205,50,0.08949542,0.09019,448.373,452.4,0.8362744,0.054142103
9092745,3721569.2,3735334,491.0013,485.085,9.247079,50,0.089438654,0.0901865,448.3731,452.39,0.8362736,0.05414291
9093600,3679695.5,3690359,490.95895,484.8,9.273774,50,0.08836008,0.09012,448.37048,452.2,0.8362702,0.054146316
9093600,3679695.5,3690359,490.95895,484.8,9.273774,50,0.08836008,0.09012,448.37048,452.2,0.8362702,0.054146316
9093607,3679804.8,3690476,490.95908,484.8,9.27408,50,0.088362895,0.09012072,448.37045,452.2008,0.83627015,0.05414632
9094469,3692834.8,3704485.8,490.9516,484.8,9.305743,50,0.088700026,0.09020694,448.3711,452.2966,0.836257,0.054159515
9094500,3693296.5,3704983,490.95004,484.8,9.306683,50,0.08871199,0.09021,448.37112,452.3,0.8362564,0.05416012
9094500,3693296.5,3704983,490.95004,484.8,9.306683,50,0.08871199,0.09021,448.37112,452.3,0.8362564,0.05416012
9095332,3696283.2,3708229,490.93118,484.8924,9.336929,50,0.08878941,0.0901176,448.3713,452.3,0.83625203,0.054164466
9095400,3696530.2,3708496,490.9311,484.9,9.339868,50,0.08879578,0.09011,448.37134,452.3,0.83625203,0.05416449
9095400,3696530.2,3708496,490.9311,484.9,9.339868,50,0.08879578,0.09011,448.37134,452.3,0.83625203,0.05416449
9096194,3704943.8,3717388.2,490.98642,484.9,9.367219,50,0.0890101,0.09021584,448.37192,452.2118,0.8362752,0.05414125
9096300,3706074,3718578,490.99716,484.9,9.36976,50,0.08903877,0.09023,448.372,452.2,0.83627945,0.054137047
9096300,3706074,3718578,490.99716,484.9,9.36976,50,0.08903877,0.09023,448.372,452.2,0.83627945,0.054137047
9097056,3661130,3670295.8,490.97614,484.732,9.395508,50,0.08788097,0.0901208,448.3694,452.2,0.8362771,0.05413935
9097200,3652560,3661099,490.96936,484.7,9.402414,50,0.08766043,0.0901,448.3688,452.2,0.83627445,0.05414205
9097200,3652560,3661099,490.96936,484.7,9.402414,50,0.08766043,0.0901,448.3688,452.2,0.83627445,0.05414205
9097918,3707945.8,3720737.5,491.00488,484.7798,9.429919,50,0.08908798,0.09010798,448.3718,452.0404,0.8362703,0.054146223
9098100,3721969.5,3735834,491.00443,484.8,9.434121,50,0.08944934,0.09011,448.3727,452,0.8362702,0.054146312
9098100,3721969.5,3735834,491.00443,484.8,9.434121,50,0.08944934,0.09011,448.3727,452,0.8362702,0.054146312
9098780,3666778.5,3676429,490.94702,484.7244,9.450888,50,0.08802725,0.0901478,448.36993,452.0756,0.8362701,0.05414638
9099000,3648965.5,3657256,490.94678,484.7,9.45765,50,0.08756827,0.09016,448.3688,452.1,0.8362701,0.05414638
9099000,3648965.5,3657256,490.94678,484.7,9.45765,50,0.08756827,0.09016,448.3688,452.1,0.8362701,0.05414638
9099643,3679265.2,3689800.8,490.99365,484.9142,9.477259,50,0.08834899,0.09014572,448.3702,452.5284,0.8362701,0.054146383
9099900,3691402.2,3702837,490.99356,485,9.484511,50,0.088661715,0.09014,448.371,452.7,0.8362701,0.054146383
9099900,3691402.2,3702837,490.99356,485,9.484511,50,0.088661715,0.09014,448.371,452.7,0.8362701,0.054146383
9100505,3691948.2,3703521.8,490.9767,485.0672,9.5027485,50,0.0886758,0.09013328,448.3712,452.5656,0.8362701,0.054146383
9100800,3692215,3703856,490.97678,485.1,9.512806,50,0.08868267,0.09013,448.37115,452.5,0.8362701,0.054146383
9100800,3692215,3703856,490.97678,485.1,9.512806,50,0.08868267,0.09013,448.37115,452.5,0.8362701,0.054146383
9101367,3698361,3710429.5,490.98038,485.037,9.530318,50,0.08884103,0.0901489,448.37155,452.374,0.8362701,0.054146383
9101700,3701970.8,3714290,490.98035,485,9.53829,50,0.088934034,0.09016,448.37186,452.3,0.8362701,0.054146383
9101700,3701970.8,3714290,490.98035,485,9.53829,50,0.088934034,0.09016,448.37186,452.3,0.8362701,0.054146383
9102229,3681511.2,3692287,490.96255,485,9.553029,50,0.08840687,0.09016588,448.3707,452.3,0.8362701,0.054146383
9102600,3667175.8,3676870,490.96237,485,9.567538,50,0.08803749,0.09017,448.36972,452.3,0.8362701,0.054146383
9102600,3667175.8,3676870,490.96237,485,9.567538,50,0.08803749,0.09017,448.36972,452.3,0.8362701,0.054146383
9103091,3645958,3654045.5,490.9606,485.0546,9.597567,50,0.08749079,0.09196088,448.36823,452.3,0.8362701,0.054146383
9103500,3628315.8,3635067,490.96054,485.1,9.63552,50,0.08703621,0.09345,448.36694,452.3,0.8362701,0.054146383
9103500,3628315.8,3635067,490.96054,485.1,9.63552,50,0.08703621,0.09345,448.36694,452.3,0.8362701,0.054146383
9103954,3985266.2,4019100,491.2761,487.5696,9.669362,50,0.09623175,0.10028928,448.3872,452.6024,0.8362862,0.054130305
9104400,4336622.5,4397037,491.32114,490,9.673537,50,0.10528134,0.10702,448.41348,452.9,0.83631295,0.054103542
9104400,4336622.5,4397037,491.32114,490,9.673537,50,0.10528134,0.10702,448.41348,452.9,0.83631295,0.054103542
9104816,4323651,4382980.5,491.12366,490.8316,9.6679325,50,0.10494456,0.10726948,448.41595,452.8076,0.83633345,0.05408307
9105300,4308524.5,4366612,491.1754,491.8,9.671766,50,0.10455237,0.10756,448.41437,452.7,0.83635336,0.05406315
9105300,4308524.5,4366612,491.1754,491.8,9.671766,50,0.10455237,0.10756,448.41437,452.7,0.83635336,0.05406315
9105678,4314704,4373212,491.2123,492.01,9.678719,50,0.104710735,0.1075222,448.41458,452.616,0.83636004,0.05405646
9106200,4323196.5,4382326,491.21582,492.3,9.686595,50,0.104929425,0.10747,448.41522,452.5,0.83636093,0.05405554
9106200,4323196.5,4382326,491.21582,492.3,9.686595,50,0.104929425,0.10747,448.41522,452.5,0.83636093,0.05405554
9106540,4315777,4374311.5,491.21143,492.3378,9.691474,50,0.1047378,0.1074889,448.41483,452.4244,0.8363646,0.054051843
9107100,4303590.5,4361123,491.2384,492.4,9.701305,50,0.104422495,0.10752,448.4139,452.3,0.8363754,0.054041103
9107100,4303590.5,4361123,491.2384,492.4,9.701305,50,0.104422495,0.10752,448.4139,452.3,0.8363754,0.054041103
9107402,4310380.5,4368406.5,491.26202,492.5344,9.70722,50,0.10459705,0.10750992,448.41425,452.4344,0.83637846,0.054038037
9108000,4323773.5,4382800,491.26474,492.8,9.718924,50,0.104941994,0.10749,448.41528,452.7,0.8363792,0.054037336
9108000,4323773.5,4382800,491.26474,492.8,9.718924,50,0.104941994,0.10749,448.41528,452.7,0.8363792,0.054037336
9108265,4322865,4381832.5,491.25705,492.8294,9.723905,50,0.10491859,0.10749294,448.4153,452.6706,0.8363792,0.054037314
9108900,4320683.5,4379510,491.25696,492.9,9.734143,50,0.10486239,0.1075,448.41516,452.6,0.8363792,0.054037306
9108900,4320683.5,4379510,491.25696,492.9,9.734143,50,0.10486239,0.1075,448.41516,452.6,0.8363792,0.054037306
9109127,4322691.5,4381674,491.26044,492.9504,9.737201,50,0.10491412,0.10749496,448.41528,452.6,0.8363792,0.054037306
9109800,4328652,4388098,491.2607,493.1,9.744875,50,0.10506768,0.10748,448.41574,452.6,0.8363792,0.054037306
9109800,4328652,4388098,491.2607,493.1,9.744875,50,0.10506768,0.10748,448.41574,452.6,0.8363792,0.054037306
9109989,4324656.5,4383810,491.25232,493.079,9.746894,50,0.10496474,0.1074779,448.4156,452.621,0.8363792,0.054037306
9110700,4309626,4367679,491.25153,493,9.757303,50,0.10457751,0.10747,448.41443,452.7,0.8363792,0.054037306
9110700,4309626,4367679,491.25153,493,9.757303,50,0.10457751,0.10747,448.41443,452.7,0.8363792,0.054037306
9110851,4310309,4368406.5,491.2581,493,9.76,50,0.1045951,0.10747168,448.41437,452.7168,0.8363792,0.054037306
9111600,4313691,4372008,491.25937,493,9.773507,50,0.104682244,0.10748,448.4144,452.8,0.8363792,0.054037306
9111600,4313691,4372008,491.25937,493,9.773507,50,0.104682244,0.10748,448.4144,452.8,0.8363792,0.054037306
9111713,4314451.5,4372817.5,491.26047,493.0378,9.775517,50,0.10470178,0.10747874,448.41446,452.7874,0.8363797,0.054036777
9112500,4319778,4378431,491.29413,493.3,9.786515,50,0.10483725,0.10747,448.41498,452.7,0.8363936,0.054022916
9112500,4319778,4378431,491.29413,493.3,9.786515,50,0.10483725,0.10747,448.41498,452.7,0.8363936,0.054022916
9112576,4319403,4378021,491.29605,493.2832,9.787365,50,0.104827404,0.1074742,448.41498,452.7084,0.8363951,0.054021396
9113400,4315312.5,4373550,491.33734,493.1,9.802369,50,0.10471995,0.10752,448.41467,452.8,0.8364117,0.054004766
9113400,4315312.5,4373550,491.33734,493.1,9.802369,50,0.10471995,0.10752,448.41467,452.8,0.8364117,0.054004766
9113438,4315200.5,4373423,491.3395,493.0958,9.803305,50,0.10471696,0.10752,448.41464,452.7958,0.83641255,0.05400395
9114300,4312701.5,4370525,491.41895,493,9.828209,50,0.10464873,0.10752,448.41193,452.7,0.8364443,0.053972203
9114300,4181477,4229397,491.41895,491.9,9.828209,50,0.10126783,0.104,448.41193,452.3,0.8364443,0.053972203
